,label,ch-0-Delta-mu,ch-0-Delta-std,ch-0-Delta-skew,ch-0-Theta-mu,ch-0-Theta-std,ch-0-Theta-skew,ch-0-Alpha-mu,ch-0-Alpha-std,ch-0-Alpha-skew,ch-0-Beta-mu,ch-0-Beta-std,ch-0-Beta-skew,ch-0-Gamma-mu,ch-0-Gamma-std,ch-0-Gamma-skew,ch-1-Delta-mu,ch-1-Delta-std,ch-1-Delta-skew,ch-1-Theta-mu,ch-1-Theta-std,ch-1-Theta-skew,ch-1-Alpha-mu,ch-1-Alpha-std,ch-1-Alpha-skew,ch-1-Beta-mu,ch-1-Beta-std,ch-1-Beta-skew,ch-1-Gamma-mu,ch-1-Gamma-std,ch-1-Gamma-skew,ch-2-Delta-mu,ch-2-Delta-std,ch-2-Delta-skew,ch-2-Theta-mu,ch-2-Theta-std,ch-2-Theta-skew,ch-2-Alpha-mu,ch-2-Alpha-std,ch-2-Alpha-skew,ch-2-Beta-mu,ch-2-Beta-std,ch-2-Beta-skew,ch-2-Gamma-mu,ch-2-Gamma-std,ch-2-Gamma-skew,ch-3-Delta-mu,ch-3-Delta-std,ch-3-Delta-skew,ch-3-Theta-mu,ch-3-Theta-std,ch-3-Theta-skew,ch-3-Alpha-mu,ch-3-Alpha-std,ch-3-Alpha-skew,ch-3-Beta-mu,ch-3-Beta-std,ch-3-Beta-skew,ch-3-Gamma-mu,ch-3-Gamma-std,ch-3-Gamma-skew,ch-4-Delta-mu,ch-4-Delta-std,ch-4-Delta-skew,ch-4-Theta-mu,ch-4-Theta-std,ch-4-Theta-skew,ch-4-Alpha-mu,ch-4-Alpha-std,ch-4-Alpha-skew,ch-4-Beta-mu,ch-4-Beta-std,ch-4-Beta-skew,ch-4-Gamma-mu,ch-4-Gamma-std,ch-4-Gamma-skew,ch-5-Delta-mu,ch-5-Delta-std,ch-5-Delta-skew,ch-5-Theta-mu,ch-5-Theta-std,ch-5-Theta-skew,ch-5-Alpha-mu,ch-5-Alpha-std,ch-5-Alpha-skew,ch-5-Beta-mu,ch-5-Beta-std,ch-5-Beta-skew,ch-5-Gamma-mu,ch-5-Gamma-std,ch-5-Gamma-skew,ch-6-Delta-mu,ch-6-Delta-std,ch-6-Delta-skew,ch-6-Theta-mu,ch-6-Theta-std,ch-6-Theta-skew,ch-6-Alpha-mu,ch-6-Alpha-std,ch-6-Alpha-skew,ch-6-Beta-mu,ch-6-Beta-std,ch-6-Beta-skew,ch-6-Gamma-mu,ch-6-Gamma-std,ch-6-Gamma-skew,ch-7-Delta-mu,ch-7-Delta-std,ch-7-Delta-skew,ch-7-Theta-mu,ch-7-Theta-std,ch-7-Theta-skew,ch-7-Alpha-mu,ch-7-Alpha-std,ch-7-Alpha-skew,ch-7-Beta-mu,ch-7-Beta-std,ch-7-Beta-skew,ch-7-Gamma-mu,ch-7-Gamma-std,ch-7-Gamma-skew,ch-8-Delta-mu,ch-8-Delta-std,ch-8-Delta-skew,ch-8-Theta-mu,ch-8-Theta-std,ch-8-Theta-skew,ch-8-Alpha-mu,ch-8-Alpha-std,ch-8-Alpha-skew,ch-8-Beta-mu,ch-8-Beta-std,ch-8-Beta-skew,ch-8-Gamma-mu,ch-8-Gamma-std,ch-8-Gamma-skew,ch-9-Delta-mu,ch-9-Delta-std,ch-9-Delta-skew,ch-9-Theta-mu,ch-9-Theta-std,ch-9-Theta-skew,ch-9-Alpha-mu,ch-9-Alpha-std,ch-9-Alpha-skew,ch-9-Beta-mu,ch-9-Beta-std,ch-9-Beta-skew,ch-9-Gamma-mu,ch-9-Gamma-std,ch-9-Gamma-skew,ch-10-Delta-mu,ch-10-Delta-std,ch-10-Delta-skew,ch-10-Theta-mu,ch-10-Theta-std,ch-10-Theta-skew,ch-10-Alpha-mu,ch-10-Alpha-std,ch-10-Alpha-skew,ch-10-Beta-mu,ch-10-Beta-std,ch-10-Beta-skew,ch-10-Gamma-mu,ch-10-Gamma-std,ch-10-Gamma-skew,ch-11-Delta-mu,ch-11-Delta-std,ch-11-Delta-skew,ch-11-Theta-mu,ch-11-Theta-std,ch-11-Theta-skew,ch-11-Alpha-mu,ch-11-Alpha-std,ch-11-Alpha-skew,ch-11-Beta-mu,ch-11-Beta-std,ch-11-Beta-skew,ch-11-Gamma-mu,ch-11-Gamma-std,ch-11-Gamma-skew,ch-12-Delta-mu,ch-12-Delta-std,ch-12-Delta-skew,ch-12-Theta-mu,ch-12-Theta-std,ch-12-Theta-skew,ch-12-Alpha-mu,ch-12-Alpha-std,ch-12-Alpha-skew,ch-12-Beta-mu,ch-12-Beta-std,ch-12-Beta-skew,ch-12-Gamma-mu,ch-12-Gamma-std,ch-12-Gamma-skew,ch-13-Delta-mu,ch-13-Delta-std,ch-13-Delta-skew,ch-13-Theta-mu,ch-13-Theta-std,ch-13-Theta-skew,ch-13-Alpha-mu,ch-13-Alpha-std,ch-13-Alpha-skew,ch-13-Beta-mu,ch-13-Beta-std,ch-13-Beta-skew,ch-13-Gamma-mu,ch-13-Gamma-std,ch-13-Gamma-skew,ch-14-Delta-mu,ch-14-Delta-std,ch-14-Delta-skew,ch-14-Theta-mu,ch-14-Theta-std,ch-14-Theta-skew,ch-14-Alpha-mu,ch-14-Alpha-std,ch-14-Alpha-skew,ch-14-Beta-mu,ch-14-Beta-std,ch-14-Beta-skew,ch-14-Gamma-mu,ch-14-Gamma-std,ch-14-Gamma-skew,ch-15-Delta-mu,ch-15-Delta-std,ch-15-Delta-skew,ch-15-Theta-mu,ch-15-Theta-std,ch-15-Theta-skew,ch-15-Alpha-mu,ch-15-Alpha-std,ch-15-Alpha-skew,ch-15-Beta-mu,ch-15-Beta-std,ch-15-Beta-skew,ch-15-Gamma-mu,ch-15-Gamma-std,ch-15-Gamma-skew,ch-16-Delta-mu,ch-16-Delta-std,ch-16-Delta-skew,ch-16-Theta-mu,ch-16-Theta-std,ch-16-Theta-skew,ch-16-Alpha-mu,ch-16-Alpha-std,ch-16-Alpha-skew,ch-16-Beta-mu,ch-16-Beta-std,ch-16-Beta-skew,ch-16-Gamma-mu,ch-16-Gamma-std,ch-16-Gamma-skew,ch-17-Delta-mu,ch-17-Delta-std,ch-17-Delta-skew,ch-17-Theta-mu,ch-17-Theta-std,ch-17-Theta-skew,ch-17-Alpha-mu,ch-17-Alpha-std,ch-17-Alpha-skew,ch-17-Beta-mu,ch-17-Beta-std,ch-17-Beta-skew,ch-17-Gamma-mu,ch-17-Gamma-std,ch-17-Gamma-skew,ch-18-Delta-mu,ch-18-Delta-std,ch-18-Delta-skew,ch-18-Theta-mu,ch-18-Theta-std,ch-18-Theta-skew,ch-18-Alpha-mu,ch-18-Alpha-std,ch-18-Alpha-skew,ch-18-Beta-mu,ch-18-Beta-std,ch-18-Beta-skew,ch-18-Gamma-mu,ch-18-Gamma-std,ch-18-Gamma-skew,ch-19-Delta-mu,ch-19-Delta-std,ch-19-Delta-skew,ch-19-Theta-mu,ch-19-Theta-std,ch-19-Theta-skew,ch-19-Alpha-mu,ch-19-Alpha-std,ch-19-Alpha-skew,ch-19-Beta-mu,ch-19-Beta-std,ch-19-Beta-skew,ch-19-Gamma-mu,ch-19-Gamma-std,ch-19-Gamma-skew,ch-20-Delta-mu,ch-20-Delta-std,ch-20-Delta-skew,ch-20-Theta-mu,ch-20-Theta-std,ch-20-Theta-skew,ch-20-Alpha-mu,ch-20-Alpha-std,ch-20-Alpha-skew,ch-20-Beta-mu,ch-20-Beta-std,ch-20-Beta-skew,ch-20-Gamma-mu,ch-20-Gamma-std,ch-20-Gamma-skew,ch-21-Delta-mu,ch-21-Delta-std,ch-21-Delta-skew,ch-21-Theta-mu,ch-21-Theta-std,ch-21-Theta-skew,ch-21-Alpha-mu,ch-21-Alpha-std,ch-21-Alpha-skew,ch-21-Beta-mu,ch-21-Beta-std,ch-21-Beta-skew,ch-21-Gamma-mu,ch-21-Gamma-std,ch-21-Gamma-skew,ch-22-Delta-mu,ch-22-Delta-std,ch-22-Delta-skew,ch-22-Theta-mu,ch-22-Theta-std,ch-22-Theta-skew,ch-22-Alpha-mu,ch-22-Alpha-std,ch-22-Alpha-skew,ch-22-Beta-mu,ch-22-Beta-std,ch-22-Beta-skew,ch-22-Gamma-mu,ch-22-Gamma-std,ch-22-Gamma-skew,ch-23-Delta-mu,ch-23-Delta-std,ch-23-Delta-skew,ch-23-Theta-mu,ch-23-Theta-std,ch-23-Theta-skew,ch-23-Alpha-mu,ch-23-Alpha-std,ch-23-Alpha-skew,ch-23-Beta-mu,ch-23-Beta-std,ch-23-Beta-skew,ch-23-Gamma-mu,ch-23-Gamma-std,ch-23-Gamma-skew,ch-24-Delta-mu,ch-24-Delta-std,ch-24-Delta-skew,ch-24-Theta-mu,ch-24-Theta-std,ch-24-Theta-skew,ch-24-Alpha-mu,ch-24-Alpha-std,ch-24-Alpha-skew,ch-24-Beta-mu,ch-24-Beta-std,ch-24-Beta-skew,ch-24-Gamma-mu,ch-24-Gamma-std,ch-24-Gamma-skew,ch-25-Delta-mu,ch-25-Delta-std,ch-25-Delta-skew,ch-25-Theta-mu,ch-25-Theta-std,ch-25-Theta-skew,ch-25-Alpha-mu,ch-25-Alpha-std,ch-25-Alpha-skew,ch-25-Beta-mu,ch-25-Beta-std,ch-25-Beta-skew,ch-25-Gamma-mu,ch-25-Gamma-std,ch-25-Gamma-skew,ch-26-Delta-mu,ch-26-Delta-std,ch-26-Delta-skew,ch-26-Theta-mu,ch-26-Theta-std,ch-26-Theta-skew,ch-26-Alpha-mu,ch-26-Alpha-std,ch-26-Alpha-skew,ch-26-Beta-mu,ch-26-Beta-std,ch-26-Beta-skew,ch-26-Gamma-mu,ch-26-Gamma-std,ch-26-Gamma-skew,ch-27-Delta-mu,ch-27-Delta-std,ch-27-Delta-skew,ch-27-Theta-mu,ch-27-Theta-std,ch-27-Theta-skew,ch-27-Alpha-mu,ch-27-Alpha-std,ch-27-Alpha-skew,ch-27-Beta-mu,ch-27-Beta-std,ch-27-Beta-skew,ch-27-Gamma-mu,ch-27-Gamma-std,ch-27-Gamma-skew,ch-28-Delta-mu,ch-28-Delta-std,ch-28-Delta-skew,ch-28-Theta-mu,ch-28-Theta-std,ch-28-Theta-skew,ch-28-Alpha-mu,ch-28-Alpha-std,ch-28-Alpha-skew,ch-28-Beta-mu,ch-28-Beta-std,ch-28-Beta-skew,ch-28-Gamma-mu,ch-28-Gamma-std,ch-28-Gamma-skew,ch-29-Delta-mu,ch-29-Delta-std,ch-29-Delta-skew,ch-29-Theta-mu,ch-29-Theta-std,ch-29-Theta-skew,ch-29-Alpha-mu,ch-29-Alpha-std,ch-29-Alpha-skew,ch-29-Beta-mu,ch-29-Beta-std,ch-29-Beta-skew,ch-29-Gamma-mu,ch-29-Gamma-std,ch-29-Gamma-skew,ch-30-Delta-mu,ch-30-Delta-std,ch-30-Delta-skew,ch-30-Theta-mu,ch-30-Theta-std,ch-30-Theta-skew,ch-30-Alpha-mu,ch-30-Alpha-std,ch-30-Alpha-skew,ch-30-Beta-mu,ch-30-Beta-std,ch-30-Beta-skew,ch-30-Gamma-mu,ch-30-Gamma-std,ch-30-Gamma-skew,ch-31-Delta-mu,ch-31-Delta-std,ch-31-Delta-skew,ch-31-Theta-mu,ch-31-Theta-std,ch-31-Theta-skew,ch-31-Alpha-mu,ch-31-Alpha-std,ch-31-Alpha-skew,ch-31-Beta-mu,ch-31-Beta-std,ch-31-Beta-skew,ch-31-Gamma-mu,ch-31-Gamma-std,ch-31-Gamma-skew
0,0,-0.010503005236387253,3.8241126537323,-0.04971239878113193,-0.053393103182315826,6.662309646606445,-0.0894164720776364,-0.14804770052433014,11.970475196838379,-0.059374788321780156,-0.49825435876846313,22.543184280395508,0.3033718290201846,-1.3199986219406128,54.083641052246094,0.01156208041856692,-0.007398717105388641,5.006838798522949,0.04892114915377347,-0.04778600484132767,7.534712791442871,0.002568101161341718,-0.12953650951385498,11.23444652557373,0.06909793185287377,-0.4354950487613678,22.080881118774414,0.1929736283480897,-1.1940031051635742,49.886268615722656,-0.18819216223191404,0.0003523147024679929,3.5662994384765625,0.042216241952767096,-0.009014533832669258,6.396883487701416,-0.1972673645921769,-0.06937509030103683,11.430280685424805,-0.23123031750966946,-0.2866404354572296,17.376815795898438,-0.13185333468077515,-0.5837720036506653,28.567710876464844,0.003895335069942033,0.005092240404337645,4.336788654327393,0.05605974047894096,0.027231579646468163,6.820764541625977,-0.21849668602112451,0.022577611729502678,10.706395149230957,-0.06411967897942697,-0.010687810368835926,18.0379695892334,0.26467486730190937,-0.1336091160774231,42.45729446411133,-0.07604107038920907,-0.011762436479330063,5.116257190704346,0.007230725288429784,-0.06370525807142258,7.2048492431640625,-0.0799313427939969,-0.19332441687583923,11.614291191101074,-0.007861739453696545,-0.6363401412963867,18.991939544677734,0.4258675618956086,-1.4852362871170044,45.076053619384766,-0.020407547827957312,0.0019458336755633354,3.432098388671875,0.06317187789769292,-0.009157933294773102,6.470790863037109,-0.2413953273193326,-0.07656828314065933,11.61262321472168,-0.3124222799632569,-0.3487328886985779,16.633420944213867,-0.22742739090512692,-0.8149960041046143,32.08027267456055,-0.24271428804644096,-0.008592340163886547,3.042200803756714,0.04358229352153072,-0.04753865674138069,6.63672399520874,-0.2113852687823849,-0.15829047560691833,12.593571662902832,-0.22620449314969537,-0.5579886436462402,20.017295837402344,0.08670042236812284,-1.5680630207061768,35.834712982177734,0.1153889957426961,-0.0039780535735189915,3.4434010982513428,0.06329271776357061,-0.02479822002351284,6.270366668701172,-0.16163416825387467,-0.09808284044265747,10.916841506958008,-0.14404284096270453,-0.2822732627391815,14.786704063415527,0.0494550009634988,-0.5148809552192688,24.14568328857422,0.0010060643370251152,0.011554297991096973,4.648444175720215,0.0336198450429296,0.05403263494372368,6.338276386260986,-0.06157988208490724,0.13861751556396484,9.420233726501465,0.0016030330860648664,0.41646310687065125,18.188377380371094,-0.17782401512856197,0.8806092143058777,42.788211822509766,-0.5241881405868416,0.06435873359441757,3.8839845657348633,0.7708633587886499,0.2702905535697937,8.326227188110352,0.7199728929777134,0.5987097024917603,17.319908142089844,0.14233890100626292,1.649814486503601,58.3602294921875,0.3466079590858326,3.9953079223632812,273.4476318359375,-0.12563943990387547,-0.009296270087361336,10.114965438842773,0.04085069456116907,-0.02922334335744381,9.134913444519043,-0.0638195705708595,-0.08054890483617783,13.161128044128418,-0.20844300619615044,-0.3781158924102783,18.3467960357666,0.013637675674255745,-1.3188633918762207,32.16128158569336,0.3874541924128026,-0.030723264440894127,10.805205345153809,0.03376776954417013,-0.1056862324476242,11.490351676940918,-0.02829117606765169,-0.20990557968616486,16.32105255126953,-0.0603078369469873,-0.6479013562202454,24.51456642150879,0.08092669208736201,-2.390366315841675,53.37588882446289,0.2448729785113105,0.008683418855071068,4.7741522789001465,0.0606801633380216,0.037670787423849106,5.965207099914551,0.002553534258185729,0.06534205377101898,9.757099151611328,0.07130591520181456,0.1346079558134079,14.056805610656738,0.1383528470013507,0.4685473144054413,28.977041244506836,-0.20919169467706705,-0.0015859943814575672,4.898398399353027,0.035817112633394134,-0.0081831905990839,5.811768531799316,-0.14361810140013276,-0.02999030239880085,10.691917419433594,-0.1508116427269119,-0.10141660273075104,13.682652473449707,-0.10182249279324543,-0.13667787611484528,22.013959884643555,-0.29775647623688134,0.029277760535478592,3.8516671657562256,0.04432728888362564,0.11236367374658585,8.828776359558105,-0.04530919423836736,0.2302728146314621,16.83242416381836,-0.2545628851459938,0.5750125646591187,29.137638092041016,-0.03133253330425818,1.1762961149215698,64.65550231933594,-0.25790169640385446,0.010995193384587765,13.061991691589355,0.07296313327070089,0.04841506481170654,7.461184024810791,-0.0017985265329440298,0.09056684374809265,13.025101661682129,-0.17958109342135214,0.1952994018793106,19.57353973388672,0.057871668305038905,0.011692588217556477,63.20351791381836,-0.14026735576184343,0.004562146030366421,5.636180400848389,0.05972610085619581,0.009858669713139534,6.572287082672119,0.00213034735786142,-0.011105428449809551,11.28441333770752,-0.10278267005432781,-0.06974294781684875,17.517192840576172,0.3540644326930827,-0.22060991823673248,60.081764221191406,0.1880047284910407,-0.0038928736466914415,5.479391574859619,0.040484039175033314,-0.017397107556462288,5.685004234313965,0.017227615298240028,-0.03779570013284683,9.102113723754883,-0.011084735818291346,-0.03143984451889992,11.71908950805664,-0.057477438599814995,0.011699697002768517,22.16774559020996,0.2671997167837022,0.002935756929218769,5.12246036529541,0.04553845738136291,0.006402738392353058,6.610884189605713,-0.1165948927618961,-0.005502710118889809,12.478601455688477,-0.18089737970391456,-0.06473799049854279,16.055747985839844,-0.1782318779321111,-0.4049674868583679,36.90888214111328,-0.2105195901939373,0.013439308851957321,4.403200149536133,0.06680183876326241,0.04723328724503517,7.192378044128418,0.1218471596924916,0.0771411880850792,13.111268997192383,0.07333761268918892,0.20647205412387848,17.319316864013672,-0.0550984719769023,0.5504485368728638,33.75636291503906,-0.3062889729296676,0.00995222944766283,6.0415191650390625,0.02790265086811546,0.040369853377342224,7.324884414672852,-0.05418490616628965,0.0823870524764061,12.367913246154785,-0.06276368133664449,0.24500899016857147,18.217405319213867,0.09753133524292013,0.13402949273586273,47.95804214477539,-0.18516184713299044,0.02861517295241356,4.029236316680908,0.07661748815347519,0.12462176382541656,6.035345077514648,0.05228881244611109,0.2914782762527466,11.336479187011719,0.07557758013703375,0.8847425580024719,24.81810188293457,0.6510346959965749,2.291696310043335,87.86071014404297,0.04793222463194734,-0.008621403947472572,9.632867813110352,0.04797599066437827,-0.02430897206068039,8.457052230834961,-0.0918341875235405,-0.04456007853150368,13.409902572631836,-0.07329786028434075,-0.20432569086551666,22.750484466552734,0.02309088232845445,-1.1267070770263672,70.96654510498047,0.3705910577818861,-0.02222294919192791,9.058086395263672,0.05298611707180689,-0.090385302901268,7.817595958709717,-0.07721835576501423,-0.21577675640583038,12.481911659240723,-0.12330074268558248,-0.6696335673332214,18.408992767333984,-0.04012081080248726,-2.3011651039123535,44.944175720214844,0.598938351938626,0.014327958226203918,3.740065813064575,0.06943778617591866,0.0582001693546772,6.485900402069092,0.052272495940487086,0.11815167218446732,11.48098087310791,0.02448958537949841,0.3611045479774475,15.638826370239258,-0.18050149304267346,1.301430583000183,39.64838409423828,0.03677968637327572,0.006454286631196737,4.966081619262695,0.04005181279281484,0.027683211490511894,5.931760311126709,-0.18466534972036466,0.053280267864465714,10.257640838623047,-0.2577446942371071,0.17341266572475433,15.394220352172852,0.052744878875954325,0.47933003306388855,44.914485931396484,-0.038478250652756826,0.02316921390593052,6.7090935707092285,0.05349730422183345,0.11600349098443985,7.095220565795898,-0.05591841861219352,0.3032476603984833,10.869477272033691,-0.0484176413725872,0.9322210550308228,22.5141544342041,0.1545453747905186,2.360527992248535,73.78661346435547,-0.13487665736941098,-0.035832494497299194,9.46750545501709,0.0329390059489072,-0.13851118087768555,9.35889720916748,-0.10985721427595034,-0.31335344910621643,14.02509593963623,0.011185341095855738,-1.0027103424072266,22.875202178955078,0.12915286448273475,-3.364704132080078,65.17044830322266,0.47523805102303074,0.00556639488786459,5.3475871086120605,0.04620610889775186,0.026046844199299812,6.414383411407471,-0.11365230823498093,0.06558789312839508,10.743457794189453,-0.3214517370283078,0.2525526285171509,20.341337203979492,0.13551393408298917,0.7948989868164062,79.84648132324219,0.11313163260525493,-0.012255972251296043,5.919258117675781,0.046149678792705824,-0.048006322234869,6.55457067489624,-0.11105731351225047,-0.10504376888275146,10.061630249023438,-0.11755021694740962,-0.2436511516571045,15.307867050170898,0.07432534517149066,-0.5387747883796692,39.926979064941406,0.23878254873640967,-0.026743069291114807,9.007020950317383,0.03660595789896518,-0.09099599719047546,9.996915817260742,-0.0351050352489082,-0.16972236335277557,14.415528297424316,-0.007957816734662419,-0.44117361307144165,21.8633975982666,0.019490000134671493,-1.5498048067092896,46.78921127319336,0.007163861710164941,0.00018977864237967879,4.780794143676758,0.037356696548072214,0.008646173402667046,5.756626129150391,-0.08361039409091015,0.03550063818693161,8.694972038269043,-0.0706852240640073,0.1470942497253418,13.725616455078125,0.18123105481316026,0.5127689242362976,41.957698822021484,0.0839063015875749
