,label,eeg_act-0_feat-Px_band-Delta_ch-21,eeg_act-0_feat-Px_band-Delta_ch-27,eeg_act-0_feat-Px_band-Delta_ch-30,eeg_act-0_feat-Px_band-Theta_ch-21,eeg_act-0_feat-Px_band-Theta_ch-30,eeg_act-0_feat-Px_band-Alpha_ch-21,eeg_act-0_feat-Px_band-Alpha_ch-27,eeg_act-0_feat-Px_band-Alpha_ch-31,eeg_act-0_feat-Px_band-Beta_ch-21,eeg_act-0_feat-Px_band-Beta_ch-30,eeg_act-0_feat-Px_band-Beta_ch-31,eeg_act-0_feat-Px_band-Gamma1_ch-18,eeg_act-0_feat-Px_band-Gamma1_ch-21,eeg_act-0_feat-Px_band-Gamma1_ch-27,eeg_act-0_feat-Px_band-Gamma1_ch-30,eeg_act-0_feat-Px_band-Gamma2_ch-1,eeg_act-0_feat-Px_band-Gamma2_ch-3,eeg_act-0_feat-Px_band-Gamma2_ch-4,eeg_act-0_feat-Px_band-Gamma2_ch-9,eeg_act-0_feat-Px_band-Gamma2_ch-13,eeg_act-0_feat-Px_band-Gamma2_ch-18,eeg_act-0_feat-Px_band-Gamma2_ch-21,eeg_act-0_feat-Px_band-Gamma2_ch-22,eeg_act-0_feat-Px_band-Gamma2_ch-26,eeg_act-0_feat-Px_band-Gamma2_ch-27,eeg_act-1_feat-Px_band-Gamma2_ch-3,eeg_act-1_feat-Px_band-Gamma2_ch-18,eeg_act-1_feat-Px_band-Gamma2_ch-27,eeg_act-1_feat-Px_band-Gamma2_ch-30,eeg_act-2_feat-Px_band-Gamma2_ch-5,eeg_act-3_feat-Px_band-Alpha_ch-30,eeg_act-3_feat-Px_band-Gamma1_ch-27,eeg_act-3_feat-Px_band-Gamma2_ch-23,eeg_act-4_feat-Px_band-Gamma2_ch-9,eeg_act-5_feat-Px_band-Delta_ch-0,eeg_act-5_feat-Px_band-Delta_ch-2,eeg_act-5_feat-Px_band-Theta_ch-2,eeg_act-5_feat-Px_band-Theta_ch-5,eeg_act-5_feat-Px_band-Alpha_ch-2,eeg_act-5_feat-Px_band-Alpha_ch-5,eeg_act-5_feat-Px_band-Beta_ch-0,eeg_act-5_feat-Px_band-Beta_ch-2,eeg_act-5_feat-Px_band-Gamma2_ch-5,eeg_act-5_feat-Px_band-Gamma2_ch-16,eeg_act-5_feat-Px_band-Gamma2_ch-18,fnirs_act-0_Hb_feat-Px_band-vlfo_ch-5,fnirs_act-0_Hb_feat-Px_band-lfo_ch-0,fnirs_act-0_Hb_feat-Px_band-lfo_ch-5,fnirs_act-0_Hb_feat-Px_band-heartbeat_ch-0,fnirs_act-0_Hb_feat-Px_band-heartbeat_ch-1,fnirs_act-0_HbO_feat-Px_band-respi_ch-1,fnirs_act-0_HbO_feat-Px_band-heartbeat_ch-0,fnirs_act-0_THb_feat-Px_band-vlfo_ch-4,fnirs_act-0_THb_feat-Px_band-heartbeat_ch-0,fnirs_act-1_HbO_feat-Px_band-respi_ch-3,fnirs_act-1_HbO_feat-Px_band-heartbeat_ch-0,fnirs_act-1_THb_feat-Px_band-respi_ch-3,fnirs_act-2_Hb_feat-Px_band-heartbeat_ch-1,fnirs_act-2_HbO_feat-Px_band-respi_ch-0,fnirs_act-2_HbO_feat-Px_band-respi_ch-2,fnirs_act-2_HbO_feat-Px_band-respi_ch-3,fnirs_act-2_HbO_feat-Px_band-heartbeat_ch-0,fnirs_act-2_HbO_feat-Px_band-heartbeat_ch-1,fnirs_act-2_THb_feat-Px_band-respi_ch-3,fnirs_act-3_Hb_feat-Px_band-lfo_ch-1,fnirs_act-3_Hb_feat-Px_band-lfo_ch-2,fnirs_act-3_Hb_feat-Px_band-respi_ch-1,fnirs_act-3_Hb_feat-Px_band-respi_ch-2,fnirs_act-3_Hb_feat-Px_band-heartbeat_ch-2,fnirs_act-3_HbO_feat-Px_band-lfo_ch-1,fnirs_act-3_HbO_feat-Px_band-lfo_ch-2,fnirs_act-3_HbO_feat-Px_band-respi_ch-2,fnirs_act-3_THb_feat-Px_band-lfo_ch-2,fnirs_act-3_THb_feat-Px_band-respi_ch-2,fnirs_act-4_Hb_feat-Px_band-respi_ch-2,fnirs_act-4_Hb_feat-Px_band-heartbeat_ch-0,fnirs_act-4_Hb_feat-Px_band-heartbeat_ch-4,fnirs_act-4_HbO_feat-Px_band-lfo_ch-4,fnirs_act-4_HbO_feat-Px_band-respi_ch-0,fnirs_act-4_HbO_feat-Px_band-respi_ch-1,fnirs_act-4_HbO_feat-Px_band-respi_ch-4,fnirs_act-4_HbO_feat-Px_band-heartbeat_ch-0,fnirs_act-4_THb_feat-Px_band-lfo_ch-2,fnirs_act-4_THb_feat-Px_band-respi_ch-2,fnirs_act-4_THb_feat-Px_band-respi_ch-4,fnirs_act-5_Hb_feat-Px_band-lfo_ch-1,fnirs_act-5_Hb_feat-Px_band-respi_ch-1,fnirs_act-5_Hb_feat-Px_band-respi_ch-4,fnirs_act-5_Hb_feat-Px_band-heartbeat_ch-4,fnirs_act-5_HbO_feat-Px_band-heartbeat_ch-0
29,1,10.886976920676984,13.802125344906017,27.52966594407811,3.851249164424649,14.483417910448251,6.729136046699951,14.024582909954892,7.126477726787843,7.674154350847576,22.75477372023008,6.847935692722657,2.7308270410475624,3.017827423144992,3.677404223873424,15.764442446717473,4.698431334161021,13.227022329981724,19.358416968708774,102.36425411484106,36.60808898306456,19.10790423715827,11.879293281084427,102.42533884254586,31.811317624568723,29.021671638708792,15.151256262019682,22.787905279678963,29.767129591134875,117.87369930585056,41.70242046766075,16.780845813274514,4.071472078814537,80.89875591910187,97.6375710580225,681.9940079965412,157.3360761923728,51.15378491279338,26.121427290682178,16.249968873292378,12.026508716695146,12.12312512566816,12.66773545610642,51.21103377465474,12.309083048102886,29.156625850186305,0.4970986358672394,3.0142191287795136e-06,1.8054309342190695e-05,2.2036930996545305e-05,1.6106933664588922e-05,1.541327477778915e-05,4.228072880570311e-05,0.1772967101861422,3.0643153161959614e-05,2.2875579814340075e-05,6.811837150251775e-06,1.594469826329531e-05,3.225365164654921e-06,1.1965488951326442e-05,1.1834685191120402e-05,5.367326537355956e-05,8.833556035032265e-06,1.4610537315372092e-05,3.34687602007539e-05,1.272664489423748e-08,4.975120385283965e-08,1.367541728460304e-06,2.999899070045977e-06,6.620259438547576e-06,5.573422429814172e-07,2.619285318951429e-06,0.0001182760299562,3.1081839282878877e-06,0.0001380013437953,3.996837867871842e-06,3.8145975613919664e-06,1.5668180718601162e-05,8.092447333085442e-07,5.811242702317619e-06,4.939684563383368e-06,4.552436614522314e-05,8.466049991932882e-06,4.461809399933102e-07,2.3115487587145872e-05,3.0061641300340596e-05,2.1641981830746378e-07,1.0104426655677658e-05,1.4652492643028308e-05,1.034850916482246e-05,9.622990967301633e-06
30,1,27.92961681118212,27.89481433045572,6.055596380732574,2.273779274470882,1.9261763310303373,2.32857933606556,8.834568452468716,4.028352346442704,4.62171249127185,7.282107481854687,12.331126564522474,3.984333063602469,3.1633529603143,17.891405205464533,6.949953505532404,6.589698838679255,12.814934177607189,4.757559780417498,4.334946384622032,4.926034488736265,7.25262573528781,3.589844016359648,7.182747603835137,5.770428377158392,103.01333379916142,11.052485863284224,7.081581871938859,184.8059103240012,6.997488956028089,131.01433900616163,4.683310272251183,34.1033612164098,61.34621454101875,6.334281362704435,472.61299996345593,131.32736360908157,31.12069077657814,19.64060807003908,7.318415437699396,6.1495327555383374,6.654817206322569,7.318846078209435,30.25519619829075,8.214508959612163,17.607189394225884,0.0006091871640663,3.4111958837499503e-06,2.3176350099814104e-06,2.1922660520717536e-05,1.6298508455128436e-05,7.319979509769601e-06,0.0001532662326641,0.0205798979737028,0.0001334166461154,3.8999127204350735e-06,1.6129246845535194e-05,3.563534779488336e-06,2.248546705539586e-06,9.161589712754632e-06,7.361882293149842e-06,4.702631423316974e-06,1.694417092910277e-05,2.425841889519761e-05,4.618527042401589e-06,1.1990038586934713e-07,8.974244457398242e-08,5.796139249399575e-06,4.157491257922147e-06,1.783778450422256e-06,1.7026108133861265e-06,6.521856991747405e-07,2.9486159901303616e-05,2.607622995592308e-07,1.2076243088478455e-05,1.291717137468468e-06,3.050823311220613e-06,2.1315240538497885e-06,4.4804638065216276e-08,2.197346717615156e-05,1.3096634746489766e-05,2.638842472295812e-06,2.2378861421767795e-05,1.7277939267061076e-07,7.991752056973991e-06,2.228240692793935e-06,2.699909647220755e-07,1.4875713561685692e-05,7.813353201040189e-06,2.175336976921555e-06,2.3472381372155357e-05
31,1,65.12290844898673,153.85529265093422,350.5633593086449,27.137920940420788,76.49482765699229,29.27513888112124,44.01802754235366,32.234442894400296,11.18304978283429,27.55892267604485,10.15945741162184,3.323860768184041,2.458654638817172,11.103830762685394,16.470072072032927,36.84466711303357,7.519836372937415,45.9807443170309,5.269671584274688,10.62049321778698,3.1492657331059,3.651660088499651,13.634541368064522,10.851050357811047,262.36995555384686,4.707283360753663,2.1587578297292422,135.049487252028,220.71690785957708,3.500830222169516,22.8596427809631,5.35016460320446,42.82977784355252,4.641314657920414,461.7672396075176,800.5257127354229,72.70729155466658,55.51752172325366,26.623977573086066,26.72033384497132,30.38023809808946,19.347717508187745,8.790106821234193,6.66774873772469,5.816912472088464,0.1808297520055836,1.565844885984678e-05,8.27879119596763e-06,1.3612368350839838e-05,9.575418718341637e-06,1.610674578022944e-05,4.5914611081104136e-05,0.7834251763035702,3.3044532311077023e-05,3.655378708615743e-06,1.1896073629196792e-05,1.4125440851567126e-05,9.990710563064035e-07,2.1829180747560176e-05,2.402387234282084e-05,1.0632363053107731e-05,1.0246784956508906e-05,1.5018437883236489e-05,1.3627302344028308e-05,1.4384694635087773e-07,2.961760310706688e-07,6.5705682282130845e-06,1.346709798375297e-05,2.688661354820976e-06,1.4432418707963828e-07,1.0290691465457573e-07,5.437379924637211e-06,3.5743826840032706e-07,1.811702396164022e-05,1.869775919715471e-06,4.053216792130289e-06,2.59091143057157e-06,2.9909756218196425e-07,5.82272509806307e-05,1.840610390945213e-05,1.4208262169722194e-05,1.4039866160165964e-05,1.093198350430885e-07,6.522480154251908e-06,4.094117622852876e-05,1.304971759889888e-07,5.056769884025612e-06,7.832255475710556e-06,2.257348665802405e-06,1.5357425905803933e-05
32,1,57.10924272742508,46.43401575346808,83.95419350605229,15.688223469405424,47.51572333339342,14.652338237601883,25.25988597667343,43.653743373296216,14.839062986254634,45.41747695942591,53.33978299490206,3.747882882361488,8.183695921436296,12.057449270500271,24.62117559894019,83.64182870395844,58.64688417573805,32.79677911651656,116.76342686255606,28.06236002266861,90.27261659863326,249.0176270749232,384.5889805962275,210.463615827386,250.0483309205439,45.930620132676765,68.33651581281543,169.73982853505237,342.17783087253616,104.53865062999604,33.79382805548851,12.10556316105496,478.7500382901106,44.52257751845434,916.4812003379552,587.88410759132,71.52023914831479,39.98511314026019,18.97683796808149,19.069993816092417,8.609143672745962,8.783623921587765,75.76598195417357,61.674671230917646,45.9602481315915,0.0008362640674153,3.0776664155450544e-05,3.523102005638533e-06,1.690945372710802e-05,6.972667283940372e-06,2.4124288277368117e-05,2.933206793889739e-05,4.140442546545531,9.647995415793687e-06,2.0730714306481822e-05,5.253823536746375e-06,1.954205053228935e-05,1.6986638462792768e-06,1.9715277696512348e-05,2.20952313729347e-05,1.6427614997823213e-05,5.4462239037789896e-06,1.928225849163826e-05,2.959628923680636e-05,3.056099435435471e-07,1.9299195044695802e-07,1.2453173316351762e-05,8.932936943276902e-06,2.1383626754824687e-06,3.538048001747136e-06,1.7013931587065677e-06,8.390035004558871e-05,8.768576919557274e-07,4.58844196325206e-05,6.422615072995944e-07,3.065540737469778e-06,2.2315127371105774e-05,3.287564528934852e-06,8.808069771873144e-06,8.408347481215134e-06,0.00014988487064,7.293485789442971e-06,1.1925781191825212e-06,5.8412429244066434e-05,0.0006047746521988,1.5932176697011812e-08,1.452502982081371e-06,2.1428556418310835e-06,1.0694581230520564e-06,7.085144665740302e-06
33,1,24.594288615895504,252.85855255455076,176.70319030141118,7.046587037497853,45.50295419796004,6.957453422609276,28.83390582788092,13.290977489989904,12.90823871941745,34.96124981094486,18.73858393777582,5.770093074873792,8.704517118457034,23.587254581942148,22.607758641093422,26.444956762609312,50.63459706747873,45.2740285760321,48.301448018529726,126.72898018750486,135.91930071318964,213.1469342379248,117.45803699327914,655.0748525139496,559.6472130301955,39.38770146673337,114.58301790786432,558.5503310259297,411.4191815476186,256.9144749104868,24.78294722245628,15.8067081548238,252.32882010780952,19.93434841836813,249.94333898882036,144.74119560969197,89.43986698948993,61.56822911544921,13.571208722639666,11.808606509187234,10.852686427158504,9.3220081510219,113.34289070961684,139.0080508250306,48.547462097922086,0.0782052334988532,4.054137705047976e-05,5.367705935876521e-06,2.2581003072293365e-05,1.0342485109596889e-05,8.836991689047466e-06,2.400626411553317e-05,0.1042579110464311,1.6999869670318796e-05,6.869665495773839e-06,4.7958308584219145e-06,1.0140639334760629e-05,1.1423842227720748e-06,1.201851716421864e-05,3.086682104188656e-05,1.6157662863649293e-05,7.165075838512239e-06,2.574592581981685e-06,8.445032927406061e-06,2.097781366694156e-08,2.1677046354295486e-09,1.6200849761418243e-06,4.154636633677657e-07,8.31828243679095e-07,6.758886720729856e-08,4.1616801648236486e-08,2.304407874624562e-06,4.5534573754657264e-08,2.304983044807327e-06,9.52296316906998e-07,3.6989224243321135e-06,1.3076374281207983e-06,7.20342812303321e-08,1.0776817856047671e-05,3.173782387563488e-06,4.95734940221711e-06,4.527455504473164e-06,3.7864033005066046e-08,2.215783910615711e-06,5.104050451148036e-06,8.068240857925852e-09,9.4558900088646e-07,1.1637756015807803e-05,2.1021561381003475e-06,3.1354718915247675e-06
34,1,12.636785747610116,17.419651543653767,388.9035884963776,3.4849928129228798,85.7881630141413,2.905989104968948,9.227292635152123,6.508996399215075,3.738008094168322,70.03089692436261,10.579217694829168,5.652801585983668,2.432014225794288,7.470239776829291,38.42604962373867,8.728232281276588,8.547137675214618,13.218662292335392,52.25702487897632,88.24766331379006,91.31025929846324,16.43640070447377,36.93919905804797,44.702531952706885,53.15467485600031,9.71776351359993,77.34412732085302,46.23929456453162,175.37032596698702,149.59063128880737,52.051407294396,6.965097442261625,206.02816862557384,105.44107364871658,569.892907814381,685.3507588006537,35.44670032935719,87.07718581494892,6.503821346543049,16.634319784156855,5.284228927054799,6.550115851965443,122.51951689396516,19.66663145713256,39.234047209127006,0.0001402036942074,3.4419570909737167e-06,3.581763182563943e-06,1.7187867129510828e-05,1.265229660398845e-05,1.303478809888902e-05,0.0001001614912997,0.0317864761509454,6.902611990609987e-05,4.693235051410424e-06,1.0359736969543909e-05,1.0492773833560509e-05,1.8212878839776467e-06,5.2591356040556375e-06,5.468975693703055e-06,1.3520182441812022e-05,1.1372010962759104e-05,8.3425879236444e-06,3.567965351987566e-05,1.4966813328077676e-08,2.0240659117669965e-08,1.2481939610990713e-06,1.3010970077528757e-06,1.3605696778767045e-06,8.826442532258026e-08,6.150316067714833e-08,3.483581079023582e-06,2.6500098915427914e-08,1.7912403761256517e-06,1.102658989602272e-05,2.592774021740444e-06,1.9410278909355274e-06,1.7018989591199333e-08,6.431697089511809e-06,3.2221198337819896e-06,2.5603953273777832e-06,1.6286782607081167e-05,3.8097253111823444e-07,2.438081212789843e-05,2.0312264278501902e-06,8.872429809725798e-08,4.667132217367035e-06,1.907179624123388e-06,1.9227003786585653e-06,1.0164084984233522e-05
35,1,8403876.274403807,4741933.167218687,412710.745872452,2315260.1458759084,114178.05369446136,889320.315798906,502104.6715953951,22333.5342996333,99427.4901752928,4891.1871253062245,2506.7106026682704,19279.12465986657,18647.62653929401,10530.501832283077,919.6500107924992,67.81828351232821,58.24207491129365,84.7376216346773,85.66434396258796,90.04295668471283,70.76558120931038,40.55226122643524,59.062591259941314,30.179118987039317,61.79475671663692,503.04594622097073,506.8158143601642,376.2993849578275,150.8012119392764,486.5190282451564,4065521.327845314,229570.5320843383,424.44151511200425,628.5622784629846,158441514.71810198,144813489.87797746,40072157.08756902,37786580.61055081,15330912.638855925,14447176.860495904,1875217.242296907,1713604.5324041797,451.5918576531444,355.60255199624856,371.0449724795948,0.0440709104454512,1.0346762852096622e-05,5.784031093417449e-06,2.2799440267031636e-05,0.0001162887583931,6.276807990761054e-05,0.0002981228957604,2.565884963032775,0.0003336318315369,6.894342767102484e-06,2.5110740773432072e-05,1.0389811933669009e-05,1.2512430420179927e-05,9.042326063531914e-06,2.3183702617736024e-05,6.427305079091059e-06,2.785006697494075e-05,0.0001421575598279,1.9001982441624533e-05,5.804547915666909e-07,1.7361956441355436e-06,2.967910889501076e-05,7.881425270032405e-05,2.8585831206688197e-05,1.029653772746432e-05,1.018807777310952e-06,6.173918849348447e-05,6.717083312596715e-07,5.009169749277966e-05,4.4017657124396674e-05,2.504049610426688e-06,2.03687765734874e-05,1.0142139107491475e-06,6.801895962678411e-06,0.0002018295531809,5.12588493513396e-05,2.7341635513683576e-05,1.7907285966561848e-06,9.762183908737122e-05,4.359282125519407e-05,3.849679187702476e-08,6.33197722637496e-06,6.842596098449712e-06,1.908321137933143e-05,3.302903497850562e-05
36,1,6559559.154490978,5579146.189501752,4967126.568259102,1801348.3015047188,1368476.278965882,694479.5000363911,590729.6282587334,161592.72391925758,77640.63864111202,58837.55887267751,18154.28344967972,10943.053766490772,14565.993891702909,12404.024245911754,11039.56119465437,54.64249778228852,44.88059392027689,39.450320306548896,38.92165454475571,36.67767625974688,33.3645198752182,32.94222938664124,32.55670827057822,48.631449900823824,139.6295709703113,438.7326557691189,243.09946482122427,355.50061022432374,321.4254361989714,338.47167551209185,9416664.857274434,199863.7659470372,358.43315157251976,317.50456821017724,136261477.94087324,127083262.57624131,35029853.74540282,31250787.999577817,13453947.300383903,11968212.816063844,1612877.4764175117,1503810.1079075548,378.4879115363685,375.9792624058391,298.7099512450555,0.7731030624475562,9.548241506821554e-06,5.19083231675759e-05,1.071771053912926e-05,7.114311605199192e-05,6.91900566876588e-05,0.0001039902535958,13.456073257803338,0.0001043601009541,5.274011974752836e-06,1.6356824905872865e-05,7.2401545144855325e-06,2.127365208792154e-05,1.5601562329235482e-05,2.6217387608620025e-05,7.493822588192508e-06,2.2693628775014085e-05,8.335674892378623e-05,1.1976589007012196e-05,1.9945297584363457e-07,1.7592496240752913e-07,1.0682333223929065e-05,9.817925098989987e-06,9.638006312152317e-06,1.344874721167534e-06,8.585956258345477e-07,4.0046811310348245e-05,1.199233113532554e-06,5.626885305057099e-05,4.439998841167882e-06,2.612267310372115e-06,7.503205467415061e-06,1.8393781378152183e-06,3.875921405520202e-05,6.367883382918611e-05,8.472924174781078e-05,2.7902068615514375e-05,2.5253781037377363e-06,0.0001161496186476,9.785200222533932e-05,1.6269119520490294e-06,5.713476424623794e-05,5.776258068058254e-06,1.010893162177064e-05,4.219094457742455e-05
37,1,8413336.752051728,4705590.271562719,53641908.61970874,2345452.075596363,14992149.472354658,891415.3081025933,498353.9531703696,812143.8218876049,99659.86489936404,634765.2930620267,90831.54427722545,19584.13998543938,18724.029626449086,10485.652229307794,119148.61525522616,150.5075474850662,93.3632392917214,83.06106163139492,162.71152699408626,173.11427352116846,72.89030759947869,272.52834581302886,622.147120262635,636.3606500305748,336.1135526567007,345.1410457440174,458.3726844269157,535.3555544324231,3035.9060879297044,428.4314677813073,122875997.60275316,218683.34752892365,615.4199304120161,389.185481924386,125175745.65231995,115721003.18247396,32063664.11023029,37840057.918245904,12252619.331188256,14506897.60199205,1481759.3350837594,1369401.8820404334,537.3522748267018,435.6351209093593,539.6443367721846,1.5224646241367337,3.5166834715305185e-05,8.8867744053565e-05,1.6865093684906904e-06,2.847884712913776e-05,2.794112925260354e-05,2.455491389641196e-05,4.36217912837421,2.1575908437696615e-05,7.918830969686306e-06,2.963890624280463e-06,2.5719339267063413e-05,3.006794950233453e-06,6.005849350408509e-05,3.269624024210801e-05,7.294985016950104e-06,9.563118438687063e-06,1.7883618085228623e-05,8.602630855319938e-05,5.732216645267834e-07,3.131481738154986e-07,2.538702661558167e-05,1.410795446301737e-05,4.083737131206586e-06,3.408204781443553e-07,2.4181581501300856e-07,1.1685910810380902e-05,5.119924728261237e-07,2.039448051276617e-05,1.364644788147082e-05,8.319290215338895e-07,3.797954555554946e-06,2.694984296757962e-07,2.3719525821716123e-06,5.382909244157208e-06,1.6908693757097754e-05,2.706111221898945e-06,4.503998613772594e-07,2.59392063769605e-05,6.095083009437445e-05,2.529854715772617e-07,1.153170446815091e-05,6.813625663343295e-06,2.5561356395501667e-06,6.751512890789926e-06
38,1,12025949.98941482,10413580.139736794,6888588.195271863,3341368.841880067,1923814.585028709,1273425.7070760005,1102874.183109257,1135204.317978842,142394.83959337923,81559.67326096357,126822.62496098336,23695.083573956937,26758.940861816725,23201.859963950355,15350.558883813974,66.05599472692816,62.8745882815371,93.4377215662941,101.30578121846987,94.4993368841288,79.43238852564079,78.06084224028547,104.62907460685592,74.0033332526189,130.87715769860776,437.6345681993253,526.5060422579288,571.4548970740125,439.2987133155802,599.1560303921074,14177901.215757033,325422.03929960163,596.4174244534026,560.5387336362694,120995439.06671916,139158293.20903412,38769405.57382981,47945283.98797988,14733563.336339807,18294957.913180918,1431807.1530299457,1646717.7296568507,613.0041267475564,550.8469284946874,584.3571905578466,0.0480010290471442,5.491507652551738e-06,0.0005101675676304,3.068810730597859e-06,1.76198804974175e-05,9.817542522439658e-05,1.950474830497745e-05,0.0017474000130713,1.4833086352824703e-05,3.111255923363787e-06,3.2769179857179924e-06,6.113287436658883e-06,1.0309777029675951e-05,6.605418955077463e-06,4.198431916176237e-05,7.686296039466316e-06,4.503308259649936e-06,4.03203637228077e-05,1.1471720883970592e-05,2.277074963138461e-06,9.200535479468917e-08,0.0001016327405175,4.739967079712874e-06,4.400802166519844e-06,1.9125730440369024e-06,1.255808339146427e-06,5.981550477010894e-05,1.317575655690939e-06,6.0979454772039634e-05,1.3800075143515974e-05,7.380507468714894e-07,3.57366470373376e-06,5.424102919207231e-06,3.232219376284934e-05,0.0003638410118253,0.0002479304242714,9.241149002829086e-06,5.094371256098935e-06,0.0002431080579905,0.0002060322577579,2.700481785616042e-07,1.1377675162158186e-05,4.92258911641006e-05,9.60740416763905e-06,5.411656698307648e-06
39,1,5396370.076256756,9321793.277399844,7366055.76749776,1496877.9662057245,2035661.6321127664,571393.9141034875,987277.7228626563,777771.1559599838,63856.23560827996,87180.53325282567,86935.89025100911,10200.177528534472,11994.911098104738,20707.8681614162,16364.005953433149,16.356757102095084,27.38390524621077,38.70484028042477,62.44135190801372,40.03824886839864,119.12668948254468,68.20285753338219,58.94747630505211,44.39284257966352,44.424159725597335,333.3430972354157,372.6439723628262,461.9407006942248,391.4450335699894,449.7152712259613,14406975.215809964,346922.4872741871,524.2053516644236,560.2955972938124,92878914.47005168,169032365.7026518,46672400.62596565,39000211.5674795,17895910.512072388,14939399.481419053,1099068.3205308584,2000517.2208165005,485.3110533478312,440.8048620754557,403.3664061304739,0.2945416584502813,1.5861221200486347e-05,8.065702704656607e-05,6.383406737710838e-05,0.0003948352864928,4.7891783929291496e-05,0.0005772026039358,11.958945429262192,0.0006874020677738,1.3647226403781012e-05,7.085968757699003e-05,2.5619470401048588e-05,5.742200523537456e-05,4.283128440569591e-05,7.27485288864556e-05,3.3107851440861114e-05,9.805767356095683e-05,0.0003514108005149,5.4633562168336354e-05,6.701310822433183e-07,7.063953206335573e-08,3.162512181053844e-05,6.312833891324715e-06,3.968755303423478e-05,6.047998748244072e-07,6.730122414493476e-07,5.404700372074093e-05,8.407731542801326e-07,7.485556638502512e-05,9.300890177345863e-06,1.1974192253485712e-05,3.514582000974907e-05,2.798205663450016e-07,1.377037859133312e-05,2.2860872733694928e-05,1.922249334708416e-05,8.731965300966741e-05,5.873255139723836e-07,3.3608290736901155e-05,3.0532497056375096e-05,6.221355270474818e-07,2.818236290901553e-05,1.4066486463559192e-05,4.2564309298444686e-05,8.717249144051198e-05
40,1,1002847.399191924,2152514.519612373,5248858.530868572,275806.66812344774,1450730.1814362234,106235.2149007514,228037.93117117605,101488.83790443176,11874.369390567685,62057.634576937904,11338.29080362583,5125.997229212842,2261.9426074382723,4800.602608608431,11703.215973321872,27.1467493795316,23.280027063182185,22.795761775682323,206.6928841092996,69.11116126784901,171.6474360312098,167.069689464722,142.9020701135997,126.53712319136392,105.03204906083496,167.20432168852835,255.97683719913755,181.53688045913893,322.7184506968821,244.237536999269,6767272.489041103,103587.75544799534,467.6646495454415,308.87568110296445,125341197.9936206,57715774.63394304,15996110.676862558,13174792.26706018,6110757.58104328,5042215.381003302,1483112.626707904,682874.4605106808,240.1571152799064,265.3543339916343,320.61363002078974,0.1273200522058961,1.3307762960917451e-06,1.5372598722481252e-05,6.851036257275092e-06,3.35563727513753e-05,1.0404387735674113e-05,6.373188399112514e-05,0.3335734761599117,6.290642816535022e-05,2.594790516574105e-05,2.1411999943184616e-05,5.419493314988084e-05,7.262774567829307e-06,5.18710953463178e-06,2.2526822046375592e-05,4.097895186107438e-06,1.6409956996045806e-05,4.698245793096328e-05,4.995147244168398e-06,2.0859823491269e-07,1.4279248881564786e-07,8.872266918953692e-06,7.3836316733820355e-06,1.4293990634021542e-05,1.2407624816616458e-06,7.795608720613943e-07,4.06681023378119e-05,6.458782531151921e-07,3.584257263811603e-05,2.4043622271208764e-06,2.069722998195909e-06,8.365544396627714e-06,4.378680556511225e-07,3.941683560411159e-06,2.4205215611844205e-05,1.895269843678725e-05,1.883391544816591e-05,3.814848347421266e-07,1.8100269164817384e-05,2.878851901031657e-05,2.163495339393021e-07,1.1731400443679604e-05,2.1357312039115337e-05,1.1651277615723367e-05,4.624883968246962e-05
41,1,2999709.6225884943,5066788.95686195,4994136.684781253,819979.9899268041,1375482.1339499296,317732.49135817133,536671.637433979,522504.85100545234,35553.10284827656,59147.04452980738,58429.14969481336,9094.132933347628,6674.750335127229,11261.841473406108,11120.791932407768,34.926791654346005,23.881296910683773,28.795231702884895,63.7523271891937,36.5396042031674,62.84190176700749,60.58398255026192,62.05223561383745,75.28336924708942,57.53876659981216,297.34973170934774,295.016718316924,310.0565544167777,353.57028002712445,313.568512570413,9438893.161166226,251497.7771001993,482.3028917248699,359.3972404483695,133226523.84384918,106333422.03964998,29413299.35087962,30885321.68064909,11262573.437026232,11860674.830035515,1576912.7142384355,1258452.025165009,412.3478233339722,365.8043412864581,489.1974801506187,1.642026583200581,3.3537934155358304e-06,7.0416430343052e-05,2.479462387880616e-06,2.7427640814074883e-05,1.49277789417723e-05,1.3601235377032908e-05,4.9159025940271865,1.69268591690091e-05,8.9914899738445e-06,3.331992844829215e-06,4.1107914754124095e-06,2.919620748207959e-06,9.273239597952146e-06,1.7386414486115866e-05,1.1380334006318944e-05,3.4484265616339245e-06,9.907903520159176e-06,1.487479416563726e-05,4.360125570792551e-07,9.927218394578492e-07,2.1296709862098818e-05,4.651207275937857e-05,7.143117982090063e-06,6.92110083854365e-06,1.948109239078935e-06,9.341587229789456e-05,5.430050344597748e-06,0.0002552691905319,7.198890707298116e-05,9.238317060747332e-07,1.0896373380142124e-05,1.2948991206112081e-07,1.6980319018603753e-05,6.0417879180049815e-05,8.258050517212778e-06,3.8712190905556205e-06,2.090746131705259e-06,9.369820305498295e-05,8.031549051355155e-05,8.692591945987825e-08,5.089201889761388e-06,6.570348134762216e-06,1.9748054679704848e-06,7.59680019901441e-06
