,label,eeg_act-0_feat-Px_band-Delta_ch-0,eeg_act-0_feat-Px_band-Delta_ch-30,eeg_act-0_feat-Px_band-Alpha_ch-21,eeg_act-0_feat-Px_band-Alpha_ch-30,eeg_act-0_feat-Px_band-Beta_ch-21,eeg_act-0_feat-Px_band-Beta_ch-31,eeg_act-0_feat-Px_band-Gamma2_ch-4,eeg_act-0_feat-Px_band-Gamma2_ch-13,eeg_act-0_feat-Px_band-Gamma2_ch-22,eeg_act-0_feat-Px_band-Gamma2_ch-27,eeg_act-0_feat-Pm_band-Delta_ch-21,eeg_act-0_feat-Pm_band-Delta_ch-27,eeg_act-0_feat-Pm_band-Delta_ch-30,eeg_act-0_feat-Pm_band-Theta_ch-30,eeg_act-0_feat-Pm_band-Beta_ch-21,eeg_act-0_feat-Pm_band-Gamma1_ch-21,eeg_act-0_feat-Pm_band-Gamma1_ch-27,eeg_act-0_feat-Pm_band-Gamma2_ch-9,eeg_act-0_feat-Pm_band-Gamma2_ch-13,eeg_act-0_feat-Pm_band-Gamma2_ch-21,eeg_act-0_feat-Pm_band-Gamma2_ch-22,eeg_act-0_feat-Pm_band-Gamma2_ch-24,eeg_act-0_feat-Pm_band-Gamma2_ch-27,eeg_act-0_feat-Pd_band-Delta_ch-21,eeg_act-0_feat-Pd_band-Theta_ch-30,eeg_act-0_feat-Pd_band-Beta_ch-21,eeg_act-0_feat-Pd_band-Beta_ch-27,eeg_act-0_feat-Pd_band-Beta_ch-30,eeg_act-0_feat-Pd_band-Gamma1_ch-21,eeg_act-0_feat-Pd_band-Gamma1_ch-30,eeg_act-0_feat-Pd_band-Gamma2_ch-0,eeg_act-0_feat-Pd_band-Gamma2_ch-4,eeg_act-0_feat-Pd_band-Gamma2_ch-9,eeg_act-0_feat-Pd_band-Gamma2_ch-13,eeg_act-0_feat-Pd_band-Gamma2_ch-22,eeg_act-0_feat-Pd_band-Gamma2_ch-27,eeg_act-1_feat-Px_band-Gamma2_ch-3,eeg_act-1_feat-Px_band-Gamma2_ch-18,eeg_act-1_feat-Pm_band-Theta_ch-5,eeg_act-1_feat-Pm_band-Gamma2_ch-27,eeg_act-1_feat-Pd_band-Alpha_ch-5,eeg_act-1_feat-Pd_band-Gamma1_ch-5,eeg_act-1_feat-Pd_band-Gamma2_ch-18,eeg_act-1_feat-Pd_band-Gamma2_ch-24,eeg_act-1_feat-Pd_band-Gamma2_ch-27,eeg_act-1_feat-Pd_band-Gamma2_ch-30,fnirs_act-0_Hb_feat-Px_band-lfo_ch-0,fnirs_act-0_Hb_feat-Px_band-lfo_ch-5,fnirs_act-0_Hb_feat-Px_band-heartbeat_ch-1,fnirs_act-0_Hb_feat-Pm_band-lfo_ch-5,fnirs_act-0_Hb_feat-Pd_band-lfo_ch-0,fnirs_act-0_Hb_feat-Pd_band-heartbeat_ch-1,fnirs_act-0_HbO_feat-Px_band-heartbeat_ch-0,fnirs_act-0_THb_feat-Pm_band-vlfo_ch-4
17,0,8055945.224916126,8394864.790287778,1416854.063956807,887571.8346023882,158375.5230317247,77316.50678675986,98.89489280437512,223.40316931999192,423.4287040628963,346.25787983810346,103706.00768936884,41953.56635143735,65076.47124254092,17931.073026397375,1227.7172328040674,230.38815099325305,93.3251060111608,1.5013101109512297,1.7318075141084646,0.992651173484906,3.282393054751134,0.65306703343906,2.684169611148089,773079.8635807834,116707.24677547184,7066.3099197944985,2859.919650430317,4429.377496669715,1093.4190579495769,684.9414509992723,1.3041321274859672,3.000831965658999,7.534269872470963,10.40650995253829,20.01583556468159,15.09788852760594,354.035715258947,533.3504191364847,281207.1442471064,3.5621196933758497,625374.9239395587,10712.42180361024,11.63909908630486,10.69529639183918,9.317002240159272,8.327754748003375,1.1217594149322951e-05,0.0001273614340611,6.693259828848798e-05,9.872979384585445e-07,4.551622046194258e-07,3.316661872900766e-06,8.392214332855419e-05,0.0033877424857458
18,0,18442674.64850502,13506651.95362791,2183568.8310795147,1429673.8066695854,244108.7115289812,207813.32605755696,198.21430451214457,245.91763626142105,123.20888580195653,87.36240653897818,159900.35961143757,126888.37461295127,104702.72832269696,28892.48978873478,1892.315593247916,354.9070667337457,281.67636312190405,1.5300488934801548,1.9063382655924117,0.7021830038085425,0.955107641875632,0.6120955814122544,0.6772279576664975,1192286.5666802332,188465.40216123132,10891.945780202976,8636.903221874016,7130.122483156099,1684.1623828433642,1102.741173106901,1.7768616147793643,2.512020574842481,6.0954492564748,8.159087987221591,2.6996687964487838,1.5969221276614112,781.2081476218182,747.468561989597,433666.50987248414,5.296347275638494,962639.8562357302,16487.899387724745,16.460801937233924,17.167485685046646,14.964718623860897,11.912059603181891,2.744033301908424e-06,0.0006720645616434,3.2705857391690915e-05,5.209802803437395e-06,1.343864509597105e-07,1.2947412876991463e-06,1.7684249777354218e-05,0.0011682419977091
19,0,6418987.998285327,3450440.345890656,447169.20633595024,363646.167877255,50101.796955769176,5402.908584213345,213.3805955698845,104.79106696779984,273.4464435815061,461.77124143731726,32867.31971153389,25168.457591114817,26747.59958054772,7350.9451618487265,388.3860229129393,72.97217230998633,56.12936873505605,1.830094135516933,0.8123338524635647,2.094084344822253,2.1197398727248538,1.14019329082366,3.57962202664587,245265.0688516069,47868.110336618825,2235.621276143187,1715.7944151456925,1821.2014882833903,345.940740257892,281.968784093155,1.2549814208050305,2.0482643644259158,7.661613080338732,1.2415068611796436,10.00487274410396,18.4773695346879,495.4225249918585,357.12483363042827,272213.9296578774,22.58959253636293,604270.9158558717,10352.529028094246,7.070600433647769,12.068655903770948,61.5504061288548,10.30158887101386,5.469197730587857e-05,5.804811589259875e-05,3.9511738491338734e-05,4.499853945162694e-07,2.4251690757855263e-06,1.997999389434865e-06,9.42679255552887e-05,0.0001437768596059
20,0,16358539.334202224,7931010.421393598,960836.7860874118,839515.0276690668,107405.62398813388,70449.84205775641,258.2512599080563,93.48738621455458,284.73314754272377,114.6760345424422,70354.95794422472,50478.62424217987,61480.70094103565,17001.592783599383,832.6017363421231,156.26011783698362,112.0982818032968,0.6796836595450474,0.724708420267865,0.6358501232124643,2.2072337018815795,0.3795986306330986,0.8889615080809473,524588.5021458745,110759.2299769192,4792.433986733027,3437.5248019816704,4190.752007376054,741.2836228694586,647.4584772292609,2.2952180897285293,2.661351565589164,1.2705554408499624,0.9690311757955852,2.88509036264057,2.8883551365103592,439.5107555401181,363.0809028452919,315072.92715792,4.060984611875699,700353.8102358019,11998.256352792709,7.554243495536204,11.082302592138172,11.37966627039027,10.526314656942912,6.171427696246607e-06,0.0002591229800212,9.785800339896848e-05,2.008705271482258e-06,2.564137715070757e-07,4.311560243929472e-06,6.252672581097246e-05,0.0010815386598973
21,0,17361945.371142656,7531424.097890194,131567.8955976302,797993.5460132814,14725.437387912918,120392.17841009094,117.77216368708288,512.4584078363906,361.1221944205481,376.40032336123295,9629.730853042163,22310.924146000183,58383.13254178445,16162.03859201887,114.15067742568154,21.47469019515705,49.65031369410479,1.092198783535045,3.9725457971813225,1.6831737831066629,2.7993968559732414,2.0193047893150435,2.9178319640405657,71810.55734231135,105281.30844730644,656.4358889492286,1520.4354795034674,3978.664226523928,101.344171904257,614.6103227055648,1.4468292251716843,2.9326911529908406,4.688511224888088,22.64287809130165,17.10376862843836,17.22244151061249,506.1259827551759,579.2753252941577,307847.6254314406,4.0023337185995045,684594.3172784098,11728.693036956864,15.341538868032414,8.042309082505493,15.4689527985443,15.5425648738317,1.6658032290512435e-06,1.400823937755308e-05,3.799333924661746e-05,1.0859100292676809e-07,6.771660951085005e-08,1.5848812923369435e-06,1.162058968171133e-05,0.0306191734174466
22,0,13130278.722305307,519071773.4481842,1274703.893150842,54942150.98131677,142418.98645762203,124732.07134512244,217.74450948349664,303.1493579846213,981.9125649283794,911.1255373629458,93304.86076852187,47529.18207341558,4023812.197272746,1124452.7458125318,1104.0231508342792,207.2147247481009,105.60700822458264,1.5875523244702665,2.349995023136599,3.731786338108381,7.611725309522321,2.5929749644543305,7.062988661728262,695707.2404548605,7328651.707569382,6353.070572635787,3233.910744316038,273933.43836343865,982.9881359872072,42396.786076451564,1.551706800398308,2.97609052057808,5.824870115392501,5.90459795206904,54.65412512107048,50.108694690423086,730.8577518845317,803.0097058945196,456858.8299048619,12.600454093793097,1017142.8687254428,17422.88446603148,22.802449161269152,14.68766938879969,70.5829468602548,500.779736669041,5.297956441098057e-07,0.0010750123714567,4.781763496121319e-05,8.33342923609852e-06,2.4484810731176684e-08,2.3752558315029228e-06,1.0779077333090968e-05,0.0055625899748562
23,0,10003752.70307383,518600623.6968073,289570.3998586019,54879317.36827213,32317.61354263349,1015.9229207982404,140.82244974771538,422.41723692375786,687.0208733750851,1428.9946932937737,21201.227805455863,16065.181854308415,4020159.873618661,1111833.3785420957,250.52413598940691,47.13483800811223,35.87408554051151,2.9910995627616805,3.274552224215177,5.370518275786919,5.325743204458024,1.0285428209592036,11.077478242587391,158109.5054316843,7245758.884581766,1439.707292227264,1088.818976322197,273980.9188786977,223.0516022479392,42389.97021453458,1.2417279869431097,4.258879696579755,19.198922322916577,21.23703199928274,37.38440886228812,78.1770529790899,637.6816285420136,735.4149111035712,458710.0014703713,9.089290970481562,1020744.3353139964,17484.89834811793,25.0143731569318,9.746873798915775,42.78309969043288,497.87483630442176,1.7430077630634072e-06,8.621112068417437e-05,3.2166898114722535e-05,6.683032611176307e-07,8.395876633266912e-08,1.3505655062834806e-06,1.2933227881554716e-05,0.1085479853616042
24,0,9117859.40222117,230809077.0470416,644862.6497883205,24041272.985517744,72082.37223791589,124129.0283953314,87.00261169210076,182.77071226831737,170.30755803532676,872.1824842594273,47215.24784197888,7799.73273992323,1789217.651527454,488625.2208736654,558.778079363689,104.84517420443808,15.084695190123348,3.8482133750529344,1.4168272268861812,1.0109901805982522,1.3202136281808277,0.3687101389610707,6.761104529142847,352057.0156936212,3182718.3317030766,3215.9945849511487,454.918153759999,119887.39038949105,497.2865273065804,18547.870462327017,1.3767972917399276,1.5445199633512343,24.654780301549124,6.676168550526983,7.1663097823393,46.63897854874413,540.4030799773662,826.1073106929103,340975.39457373414,8.648745179158183,757894.0798055412,12985.716918023896,18.61296245631987,11.691632643243604,43.38619879737661,475.1277079273356,1.8031920755853551e-06,1.071842568486836e-05,2.0719706759208293e-05,8.308857120052993e-08,8.684082307101415e-08,7.630043214533042e-07,1.556367046117095e-05,0.0118925930760045
25,0,17665450.257578187,523117564.2513198,1383351.4648492923,55392866.394683465,154635.80305105535,148543.93173392993,69.7353055244707,209.80765698849984,346.3272294871913,511.0492192753391,101299.11150302588,77020.61469877884,4055174.916676898,1113365.798363166,1198.7271554345375,225.04689991213223,171.14636994375155,1.2328145205955172,1.6264159456472853,0.932897134925837,2.684707205327064,0.423232942297296,3.9616218548475897,755277.0545356803,7251169.960534167,6899.418236397487,5245.120699800342,276220.4415309362,1068.1049463453355,42724.76174899531,1.8181234446207488,1.0683702642363873,5.125523679242554,8.170659945044722,15.857932878560078,25.40049317864803,697.1768000413804,1228.9707769434572,525000.6217446699,8.794095296443665,1168537.0232406496,20015.56640112264,35.699177520268314,15.61064699291548,33.4411867756174,498.8955561855768,5.878965523773839e-06,0.0002975877715903,3.3339126126102665e-05,2.3068819503129616e-06,2.6621601889471976e-07,9.210335486331322e-07,1.867818184674376e-05,3.2358490499774586
26,1,28.822317290420397,510.7449950951233,9.375904001879448,34.33111611232823,13.457195820472991,10.841326139420229,148.596135456335,373.1817663067697,383.0067683195724,729.6362808441268,0.8560113156464896,5.333840216906193,3.959263527869173,6.273848305444886,0.104319347445527,0.1042580040515656,0.3209812113568594,3.7886970200895616,2.8928819093548035,2.1409516256939587,2.9690447156556,0.6678501650658961,5.656095200342068,6.398564542339123,44.38633032898734,0.3634484652840873,1.4140924078753208,1.0334240487295163,0.3675442681970848,0.9024283178141976,1.6659889489009032,7.129361989372079,27.498148345609625,20.696128599720577,21.438717072132903,40.54887922186825,66.74165377404871,166.79046520526958,0.2271011385158797,5.324243406201808,0.8171885032114635,0.8896886339732205,8.868409661958482,3.7235395726281753,37.84702880354036,28.879478369989695,3.638398688786539e-05,1.253131300023208e-05,2.3242406822056588e-05,9.714196124210916e-08,1.8654909283905e-06,7.953251492415108e-07,0.0001092107034497,0.0092878035049991
27,1,30.08420872687355,525.2482720985699,6.941569468214992,56.90662390624108,16.876810301206962,92.21178217954214,43.76213805494484,73.43558263422096,41.89183310499629,24.348761520764725,0.0565938847863217,0.2611382237041027,4.07169203177186,0.5229850633597293,0.1308279868310617,0.0590684279123425,0.0620723784770249,0.2832068664604042,0.5692680824358214,0.1138122874167224,0.3247428922867929,0.0816986030867546,0.1887500893082536,0.4246530988701564,3.3054211988799063,0.4798470376712059,0.4959967108036229,2.3322288645898697,0.2033389166975551,1.3844865594275062,0.4025052659348019,0.6461078298414662,0.8480516702296677,1.2650800855321702,1.6858402649451294,0.7049432938426571,52.07233083842252,42.53767042943119,0.1094451613341923,0.2266642491193785,0.6704314485851368,0.6082406492563317,1.900656198247716,0.188250203009864,0.7793910311826394,2.7825731396019804,1.455624101516505e-05,3.435587660823166e-05,2.105041016260713e-05,2.663246248700129e-07,7.091955812287378e-07,8.186759858975452e-07,0.0001220316368461,0.001608473676283
28,1,656.3686271832265,40.63231858017361,6.254980744826691,14.692963141494026,6.33724454309482,22.89845535225317,26.735575569435845,16.18475434455974,8.307518267973537,6.067846382019313,0.2848124127920976,0.3886328874649832,0.3149792137997954,0.1018418971514284,0.0491259266906575,0.0230338589279191,0.0195838944837741,0.1887071946019866,0.1254632119733313,0.0706527818528702,0.0643993664183995,0.0930658016970734,0.0470375688528628,2.316119575417728,0.6486816987317681,0.1815676883575566,0.1375273477390591,0.6194914928269675,0.0792435232511546,0.4699521749309556,0.9970612385016856,0.3792139427641541,0.6471360083677549,0.2641699215591261,0.2716139242196603,0.1718537903853974,32.02641341051048,20.62662527775108,2.782533882918065,0.1166330076827499,4.867397726163507,0.3400180372490226,0.8750128190663922,0.6598156010659859,0.5535375792867527,8.611083062714242,4.610948866780166e-05,2.334864157827226e-06,1.135046842837016e-05,1.8099722153699423e-08,2.439265073728732e-06,2.2254132296114002e-07,0.0001014095513686,1.7285926359644383e-05
29,1,349.2406226679108,27.52966594407811,6.729136046699951,13.53489758460231,7.674154350847576,6.847935692722657,19.358416968708774,36.60808898306456,102.42533884254586,29.021671638708792,0.0843951699277285,0.1069932197279536,0.2134082631323884,0.1122745574453352,0.0594895686112215,0.0233940110321317,0.0285070094873908,0.79352134972745,0.2837836355276322,0.0920875448146079,0.7939948747484175,0.2325584059578146,0.2249741987496805,0.6149385810755107,0.7093647179774046,0.2307608941976297,0.3343944706964565,0.6212835954721754,0.0813895039544386,0.4321979582762547,0.1787409525751264,0.8646139117210635,5.533277842902426,1.688582010994255,5.559820700880832,1.408499036622611,15.151256262019682,22.787905279678963,0.1453933383920824,0.230752942566937,1.557485946960266,0.2034987431665527,1.0201015169706065,1.2871354834724056,1.3689772438227323,5.685717383208831,3.0142191287795136e-06,1.8054309342190695e-05,1.6106933664588922e-05,1.399558863735713e-07,1.262205222858199e-07,4.532189446256097e-07,4.228072880570311e-05,0.0013743931022181
